FPR_LR,TPR_LR,FPR_RF,TPR_RF,FPR_CB,TPR_CB
0.41239109390125844,0.893048128342246,,,0.3717328170377541,0.8422459893048129
0.4143272023233301,0.893048128342246,,,0.3736689254598258,0.8422459893048129
0.4143272023233301,0.8957219251336899,,,0.3736689254598258,0.8449197860962567
0.41626331074540174,0.8957219251336899,,,0.3814133591481123,0.8449197860962567
0.41626331074540174,0.8983957219251337,,,0.3814133591481123,0.8475935828877005
0.42110358180058083,0.8983957219251337,,,0.38528557599225555,0.8475935828877005
0.42110358180058083,0.9010695187165776,,,0.38528557599225555,0.8502673796791443
0.4298160696999032,0.9010695187165776,,,0.3862536302032914,0.8502673796791443
0.4298160696999032,0.9064171122994652,,,0.3862536302032914,0.8529411764705882
0.4453049370764763,0.9064171122994652,,,0.38915779283639884,0.8529411764705882
0.4453049370764763,0.9090909090909091,,,0.38915779283639884,0.8556149732620321
0.4569215876089061,0.9090909090909091,,,0.3910939012584705,0.8556149732620321
0.4569215876089061,0.9117647058823529,,,0.3910939012584705,0.8582887700534759
0.4578896418199419,0.9117647058823529,,,0.3920619554695063,0.8582887700534759
0.4578896418199419,0.9144385026737968,,,0.3920619554695063,0.8663101604278075
0.4743465634075508,0.9144385026737968,,,0.3969022265246854,0.8663101604278075
0.4743465634075508,0.9171122994652406,,,0.3969022265246854,0.8689839572192514
0.4762826718296225,0.9171122994652406,,,0.3978702807357212,0.8689839572192514
0.4762826718296225,0.9224598930481284,,,0.3978702807357212,0.8770053475935828
0.48693126815101645,0.9224598930481284,,,0.40174249757986447,0.8770053475935828
0.48693126815101645,0.9251336898395722,,,0.40174249757986447,0.8796791443850267
0.4898354307841239,0.9251336898395722,,,0.4027105517909003,0.8796791443850267
0.4898354307841239,0.9278074866310161,,,0.4027105517909003,0.8823529411764706
0.49080348499515974,0.9278074866310161,,,0.4046466602129719,0.8823529411764706
0.49080348499515974,0.9331550802139037,,,0.4046466602129719,0.8850267379679144
0.510164569215876,0.9331550802139037,,,0.4143272023233301,0.8850267379679144
0.510164569215876,0.9358288770053476,,,0.4143272023233301,0.8877005347593583
0.5150048402710552,0.9358288770053476,,,0.41529525653436594,0.8877005347593583
0.5150048402710552,0.9385026737967914,,,0.41529525653436594,0.8903743315508021
0.515972894482091,0.9385026737967914,,,0.4191674733785092,0.8903743315508021
0.515972894482091,0.9411764705882353,,,0.4191674733785092,0.8957219251336899
0.5537270087124879,0.9411764705882353,,,0.4220716360116166,0.8957219251336899
0.5537270087124879,0.9438502673796791,,,0.4220716360116166,0.8983957219251337
0.5595353339787028,0.9438502673796791,,,0.42400774443368827,0.8983957219251337
0.5595353339787028,0.946524064171123,,,0.42400774443368827,0.9010695187165776
0.5721200387221684,0.946524064171123,,,0.4298160696999032,0.9010695187165776
0.5721200387221684,0.9491978609625669,,,0.4298160696999032,0.9037433155080213
0.5750242013552759,0.9491978609625669,,,0.4365924491771539,0.9037433155080213
0.5750242013552759,0.9518716577540107,,,0.4365924491771539,0.9064171122994652
0.5972894482090997,0.9518716577540107,,,0.44240077444336884,0.9064171122994652
0.5972894482090997,0.9545454545454546,,,0.44240077444336884,0.9090909090909091
0.6069699903194579,0.9545454545454546,,,0.4491771539206196,0.9090909090909091
0.6069699903194579,0.9572192513368984,,,0.4491771539206196,0.9117647058823529
0.6137463697967086,0.9572192513368984,,,0.46079380445304935,0.9117647058823529
0.6137463697967086,0.9598930481283422,,,0.46079380445304935,0.9144385026737968
0.6156824782187803,0.9598930481283422,,,0.4617618586640852,0.9144385026737968
0.6156824782187803,0.9625668449197861,,,0.4617618586640852,0.9171122994652406
0.643756050338819,0.9625668449197861,,,0.47337850919651503,0.9171122994652406
0.643756050338819,0.9652406417112299,,,0.47337850919651503,0.9197860962566845
0.6563407550822846,0.9652406417112299,,,0.4878993223620523,0.9197860962566845
0.6563407550822846,0.9679144385026738,,,0.4878993223620523,0.9251336898395722
0.6727976766698935,0.9679144385026738,,,0.49080348499515974,0.9251336898395722
0.6727976766698935,0.9705882352941176,,,0.49080348499515974,0.9278074866310161
0.6747337850919651,0.9705882352941176,,,0.4937076476282672,0.9278074866310161
0.6747337850919651,0.9732620320855615,,,0.4937076476282672,0.93048128342246
0.686350435624395,0.9732620320855615,,,0.49564375605033884,0.93048128342246
0.686350435624395,0.9759358288770054,,,0.49564375605033884,0.9331550802139037
0.6892545982575025,0.9759358288770054,,,0.510164569215876,0.9331550802139037
0.6892545982575025,0.9812834224598931,,,0.510164569215876,0.9358288770053476
0.7057115198451114,0.9812834224598931,,,0.5227492739593417,0.9358288770053476
0.7057115198451114,0.983957219251337,,,0.5227492739593417,0.9411764705882353
0.7434656340755083,0.983957219251337,,,0.5237173281703775,0.9411764705882353
0.7434656340755083,0.9866310160427807,,,0.5237173281703775,0.9438502673796791
0.7647628267182962,0.9866310160427807,,,0.5382381413359149,0.9438502673796791
0.7647628267182962,0.9893048128342246,,,0.5382381413359149,0.946524064171123
0.7850919651500484,0.9893048128342246,,,0.5392061955469506,0.946524064171123
0.7850919651500484,0.9919786096256684,,,0.5392061955469506,0.9491978609625669
0.8451113262342691,0.9919786096256684,,,0.5517909002904162,0.9491978609625669
0.8451113262342691,0.9946524064171123,,,0.5517909002904162,0.9518716577540107
0.8499515972894482,0.9946524064171123,,,0.5546950629235237,0.9518716577540107
0.8499515972894482,0.9973262032085561,,,0.5546950629235237,0.9545454545454546
0.8877057115198451,0.9973262032085561,,,0.5634075508228461,0.9545454545454546
0.8877057115198451,1.0,,,0.5634075508228461,0.9572192513368984
1.0,1.0,,,0.5663117134559535,0.9572192513368984
,,,,0.5663117134559535,0.9598930481283422
,,,,0.5750242013552759,0.9598930481283422
,,,,0.5750242013552759,0.9652406417112299
,,,,0.5953533397870281,0.9652406417112299
,,,,0.5953533397870281,0.9679144385026738
,,,,0.5972894482090997,0.9679144385026738
,,,,0.5972894482090997,0.9705882352941176
,,,,0.6534365924491772,0.9705882352941176
,,,,0.6534365924491772,0.9759358288770054
,,,,0.6553727008712488,0.9759358288770054
,,,,0.6553727008712488,0.9786096256684492
,,,,0.6611810261374637,0.9786096256684492
,,,,0.6611810261374637,0.9812834224598931
,,,,0.7173281703775412,0.9812834224598931
,,,,0.7173281703775412,0.983957219251337
,,,,0.7541142303969022,0.983957219251337
,,,,0.7541142303969022,0.9866310160427807
,,,,0.7899322362052275,0.9866310160427807
,,,,0.7899322362052275,0.9893048128342246
,,,,0.8305905130687319,0.9893048128342246
,,,,0.8305905130687319,0.9919786096256684
,,,,0.8422071636011617,0.9919786096256684
,,,,0.8422071636011617,0.9946524064171123
,,,,0.8499515972894482,0.9946524064171123
,,,,0.8499515972894482,0.9973262032085561
,,,,0.9196515004840271,0.9973262032085561
,,,,0.9196515004840271,1.0
,,,,1.0,1.0
